run_idx,circuit_type,attacked_fidelity
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,vanilla,0.8019636273384092
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
0,robust,0.9417691230773925
1,vanilla,0.8019636273384092
1,vanilla,0.8019636273384092
1,vanilla,0.8019636273384092
1,vanilla,0.8019636273384092
1,vanilla,0.8019636273384092
1,vanilla,0.8019636273384092
1,vanilla,0.8019636273384092
1,vanilla,0.8019636273384092
1,vanilla,0.8019636273384092
1,vanilla,0.8019636273384092
