group,run,seed,noise_family,attack_budget,noise_rate,circuit_path,variant,clean_fidelity,attacked_mean,attacked_std,attacked_min,attacked_max,n_attacks_evaluated
adversarial,adversarial,,amplitude_damping,1,0.05,results/ghz_3_new/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.9723035842180251,0.021831143302802843,0.9506248831748961,0.9999999403953551,4
adversarial,adversarial,,amplitude_damping,1,0.05,results/ghz_3_new/adversarial/circuit_robust.json,twirled,0.9999999403953551,0.8963911235332487,0.0,0.8963911235332487,0.8963911235332487,4
adversarial,adversarial,seed_0,amplitude_damping,1,0.05,results/ghz_3_new/adversarial/seed_0/circuit_robust.json,untwirled,0.9999999403953551,0.9723035842180251,0.021831143302802843,0.9506248831748961,0.9999999403953551,4
adversarial,adversarial,seed_0,amplitude_damping,1,0.05,results/ghz_3_new/adversarial/seed_0/circuit_robust.json,twirled,0.9999999403953551,0.8963911235332487,0.0,0.8963911235332487,0.8963911235332487,4
adversarial,adversarial,seed_1,amplitude_damping,1,0.05,results/ghz_3_new/adversarial/seed_1/circuit_robust.json,untwirled,0.9999997466802596,0.9787703390632355,0.019321523069334996,0.950624719262123,0.9999997466802596,7
adversarial,adversarial,seed_1,amplitude_damping,1,0.05,results/ghz_3_new/adversarial/seed_1/circuit_robust.json,twirled,0.9999997466802596,0.8674082607030867,1.1102230246251565e-16,0.8674082607030866,0.8674082607030866,7
adversarial,adversarial,seed_2,amplitude_damping,1,0.05,results/ghz_3_new/adversarial/seed_2/circuit_robust.json,untwirled,0.9903924018144606,0.9596852958202361,0.013340134164730238,0.9416057914495468,0.9778537750244138,6
adversarial,adversarial,seed_2,amplitude_damping,1,0.05,results/ghz_3_new/adversarial/seed_2/circuit_robust.json,twirled,0.9903924018144606,0.8296382427215575,1.1102230246251565e-16,0.8296382427215574,0.8296382427215574,6
adversarial,adversarial,seed_3,amplitude_damping,1,0.05,results/ghz_3_new/adversarial/seed_3/circuit_robust.json,untwirled,0.9999998211860656,0.9778427302837371,0.022450234840553834,0.9506247639656065,0.9999998211860656,5
adversarial,adversarial,seed_3,amplitude_damping,1,0.05,results/ghz_3_new/adversarial/seed_3/circuit_robust.json,twirled,0.9999998211860656,0.8963909894227979,1.1102230246251565e-16,0.896390989422798,0.896390989422798,5
adversarial,adversarial,seed_4,amplitude_damping,1,0.05,results/ghz_3_new/adversarial/seed_4/circuit_robust.json,untwirled,0.9999998807907102,0.9731488476196923,0.017865105087073924,0.95062480866909,0.9999998807907102,6
adversarial,adversarial,seed_4,amplitude_damping,1,0.05,results/ghz_3_new/adversarial/seed_4/circuit_robust.json,twirled,0.9999998807907102,0.8548018932342528,1.1102230246251565e-16,0.8548018932342527,0.8548018932342527,6
adversarial,compare,,amplitude_damping,1,0.05,results/ghz_3_new/compare/run_0/circuit_robust.json,untwirled,0.9999999403953551,0.9723035842180251,0.021831143302802843,0.9506248831748961,0.9999999403953551,4
adversarial,compare,,amplitude_damping,1,0.05,results/ghz_3_new/compare/run_0/circuit_robust.json,twirled,0.9999999403953551,0.8963911235332487,0.0,0.8963911235332487,0.8963911235332487,4
adversarial,compare,,amplitude_damping,1,0.05,results/ghz_3_new/compare/run_1/circuit_robust.json,untwirled,0.9999997466802596,0.9787703390632355,0.019321523069334996,0.950624719262123,0.9999997466802596,7
adversarial,compare,,amplitude_damping,1,0.05,results/ghz_3_new/compare/run_1/circuit_robust.json,twirled,0.9999997466802596,0.8674082607030867,1.1102230246251565e-16,0.8674082607030866,0.8674082607030866,7
adversarial,compare,,amplitude_damping,1,0.05,results/ghz_3_new/compare/run_2/circuit_robust.json,untwirled,0.9903924018144606,0.9596852958202361,0.013340134164730238,0.9416057914495468,0.9778537750244138,6
adversarial,compare,,amplitude_damping,1,0.05,results/ghz_3_new/compare/run_2/circuit_robust.json,twirled,0.9903924018144606,0.8296382427215575,1.1102230246251565e-16,0.8296382427215574,0.8296382427215574,6
adversarial,compare,,amplitude_damping,1,0.05,results/ghz_3_new/compare/run_3/circuit_robust.json,untwirled,0.9999998211860656,0.9778427302837371,0.022450234840553834,0.9506247639656065,0.9999998211860656,5
adversarial,compare,,amplitude_damping,1,0.05,results/ghz_3_new/compare/run_3/circuit_robust.json,twirled,0.9999998211860656,0.8963909894227979,1.1102230246251565e-16,0.896390989422798,0.896390989422798,5
adversarial,compare,,amplitude_damping,1,0.05,results/ghz_3_new/compare/run_4/circuit_robust.json,untwirled,0.9999998807907102,0.9731488476196923,0.017865105087073924,0.95062480866909,0.9999998807907102,6
adversarial,compare,,amplitude_damping,1,0.05,results/ghz_3_new/compare/run_4/circuit_robust.json,twirled,0.9999998807907102,0.8548018932342528,1.1102230246251565e-16,0.8548018932342527,0.8548018932342527,6
quantumnas,quantumnas,,amplitude_damping,1,0.05,results/ghz_3_new/quantumnas/circuit_quantumnas.json,untwirled,1.0000002086162565,0.9670236786206562,0.026062404613153844,0.9148088097572326,1.0000002086162565,15
quantumnas,quantumnas,,amplitude_damping,1,0.05,results/ghz_3_new/quantumnas/circuit_quantumnas.json,twirled,1.0000002086162565,0.619973137974739,1.1102230246251565e-16,0.6199731379747389,0.6199731379747389,15
