run_idx,circuit_type,attack_mode,attacked_fidelity
0,vanilla,random_high_untwirled,0.47441031038761133
0,vanilla,random_high_untwirled,0.525688663125038
0,vanilla,random_high_untwirled,0.5414897501468658
0,vanilla,random_high_untwirled,0.498971864581108
0,vanilla,random_high_untwirled,0.5384143441915511
0,vanilla,random_high_untwirled,0.5305459499359131
0,vanilla,random_high_untwirled,0.5251538008451461
0,vanilla,random_high_untwirled,0.5981159806251525
0,vanilla,random_high_untwirled,0.5536081194877623
0,vanilla,random_high_untwirled,0.6032621860504149
0,vanilla,random_high_untwirled,0.591249257326126
0,vanilla,random_high_untwirled,0.5282596051692962
0,vanilla,random_high_untwirled,0.5739545375108718
0,vanilla,random_high_untwirled,0.49712732434272755
0,vanilla,random_high_untwirled,0.5336661040782927
0,vanilla,random_high_untwirled,0.5880302488803861
0,vanilla,random_high_untwirled,0.6421286463737487
0,vanilla,random_high_untwirled,0.5772668719291686
0,vanilla,random_high_untwirled,0.5909472107887267
0,vanilla,random_high_untwirled,0.5819473266601561
0,vanilla,random_high_untwirled,0.6255454421043395
0,vanilla,random_high_untwirled,0.5657830387353896
0,vanilla,random_high_untwirled,0.5406509339809417
0,vanilla,random_high_untwirled,0.5576631426811217
0,vanilla,random_high_untwirled,0.5385011732578276
0,vanilla,random_high_untwirled,0.5504978448152541
0,vanilla,random_high_untwirled,0.540625974535942
0,vanilla,random_high_untwirled,0.6402781903743743
0,vanilla,random_high_untwirled,0.487873762845993
0,vanilla,random_high_untwirled,0.6184381544589995
0,vanilla,random_high_untwirled,0.5662462562322615
0,vanilla,random_high_untwirled,0.5421894788742064
0,vanilla,random_high_untwirled,0.5231045633554458
0,vanilla,random_high_untwirled,0.6251340508460997
0,vanilla,random_high_untwirled,0.5309617966413497
0,vanilla,random_high_untwirled,0.6285968124866484
0,vanilla,random_high_untwirled,0.527618184685707
0,vanilla,random_high_untwirled,0.5769771933555602
0,vanilla,random_high_untwirled,0.5851595997810363
0,vanilla,random_high_untwirled,0.46773293614387507
0,vanilla,random_high_untwirled,0.48189873993396753
0,vanilla,random_high_untwirled,0.6766659915447234
0,vanilla,random_high_untwirled,0.4767439067363738
0,vanilla,random_high_untwirled,0.5719821155071257
0,vanilla,random_high_untwirled,0.5711901336908339
0,vanilla,random_high_untwirled,0.50445619225502
0,vanilla,random_high_untwirled,0.5998457670211791
0,vanilla,random_high_untwirled,0.5550439655780791
0,vanilla,random_high_untwirled,0.5202428400516509
0,vanilla,random_high_untwirled,0.5274420380592345
0,vanilla,random_high_untwirled,0.5052266269922255
0,vanilla,random_high_untwirled,0.5389978140592574
0,vanilla,random_high_untwirled,0.5512547940015792
0,vanilla,random_high_untwirled,0.5629811733961104
0,vanilla,random_high_untwirled,0.5794703066349028
0,vanilla,random_high_untwirled,0.5408015102148055
0,vanilla,random_high_untwirled,0.5891911089420317
0,vanilla,random_high_untwirled,0.452590525150299
0,vanilla,random_high_untwirled,0.5559220016002654
0,vanilla,random_high_untwirled,0.6003954708576201
0,vanilla,random_high_untwirled,0.5873581469058989
0,vanilla,random_high_untwirled,0.6254728138446807
0,vanilla,random_high_untwirled,0.5734905600547789
0,vanilla,random_high_untwirled,0.5662092566490172
0,robust,random_high_untwirled,0.5583334118127823
0,robust,random_high_untwirled,0.5419911444187163
0,robust,random_high_untwirled,0.5097759515047072
0,robust,random_high_untwirled,0.5239878892898558
0,robust,random_high_untwirled,0.5507568567991256
0,robust,random_high_untwirled,0.47388720512390137
0,robust,random_high_untwirled,0.44798347353935236
0,robust,random_high_untwirled,0.5060402750968932
0,robust,random_high_untwirled,0.49650801718235005
0,robust,random_high_untwirled,0.5354334712028502
0,robust,random_high_untwirled,0.562798961997032
0,robust,random_high_untwirled,0.4721841812133788
0,robust,random_high_untwirled,0.47205664217472065
0,robust,random_high_untwirled,0.4998217970132828
0,robust,random_high_untwirled,0.5785544514656066
0,robust,random_high_untwirled,0.5256927311420441
0,robust,random_high_untwirled,0.4443820565938949
0,robust,random_high_untwirled,0.5217478871345519
0,robust,random_high_untwirled,0.47205528616905207
0,robust,random_high_untwirled,0.5191250294446944
0,robust,random_high_untwirled,0.49723508954048146
0,robust,random_high_untwirled,0.47954198718070973
0,robust,random_high_untwirled,0.49693590402603144
0,robust,random_high_untwirled,0.4991021305322646
0,robust,random_high_untwirled,0.4710471779108047
0,robust,random_high_untwirled,0.486628234386444
0,robust,random_high_untwirled,0.5964704751968383
0,robust,random_high_untwirled,0.4725407361984252
0,robust,random_high_untwirled,0.501673400402069
0,robust,random_high_untwirled,0.6091554164886473
0,robust,random_high_untwirled,0.4757548719644546
0,robust,random_high_untwirled,0.5186835825443267
0,robust,random_high_untwirled,0.5483627170324324
0,robust,random_high_untwirled,0.5318594872951506
0,robust,random_high_untwirled,0.5764396190643309
0,robust,random_high_untwirled,0.5521711409091948
0,robust,random_high_untwirled,0.5631327033042907
0,robust,random_high_untwirled,0.5310874730348587
0,robust,random_high_untwirled,0.5728890895843505
0,robust,random_high_untwirled,0.4566970020532607
0,robust,random_high_untwirled,0.49327051639556874
0,robust,random_high_untwirled,0.5457486957311629
0,robust,random_high_untwirled,0.5111657828092574
0,robust,random_high_untwirled,0.5194687396287917
0,robust,random_high_untwirled,0.506937339901924
0,robust,random_high_untwirled,0.5298895388841628
0,robust,random_high_untwirled,0.5717678070068358
0,robust,random_high_untwirled,0.43967966735363007
0,robust,random_high_untwirled,0.5186658054590224
0,robust,random_high_untwirled,0.5055761337280272
0,robust,random_high_untwirled,0.47182911634445174
0,robust,random_high_untwirled,0.4842726141214371
0,robust,random_high_untwirled,0.4694171398878097
0,robust,random_high_untwirled,0.5822739899158477
0,robust,random_high_untwirled,0.5010740160942077
0,robust,random_high_untwirled,0.5388255417346953
0,robust,random_high_untwirled,0.5518160462379454
0,robust,random_high_untwirled,0.5049006938934325
0,robust,random_high_untwirled,0.4982127845287322
0,robust,random_high_untwirled,0.5533035695552825
0,robust,random_high_untwirled,0.4897054582834243
0,robust,random_high_untwirled,0.5620597451925277
0,robust,random_high_untwirled,0.5157238841056824
0,robust,random_high_untwirled,0.5661033540964125
0,quantumnas,random_high_untwirled,0.526598036289215
0,quantumnas,random_high_untwirled,0.5565220564603804
0,quantumnas,random_high_untwirled,0.5075294971466063
0,quantumnas,random_high_untwirled,0.48537550866603846
0,quantumnas,random_high_untwirled,0.5131954699754714
0,quantumnas,random_high_untwirled,0.5443942993879317
0,quantumnas,random_high_untwirled,0.5418756455183029
0,quantumnas,random_high_untwirled,0.5097539871931075
0,quantumnas,random_high_untwirled,0.48815220594406117
0,quantumnas,random_high_untwirled,0.46975503861904144
0,quantumnas,random_high_untwirled,0.5520668923854827
0,quantumnas,random_high_untwirled,0.48051007091999043
0,quantumnas,random_high_untwirled,0.4830611944198608
0,quantumnas,random_high_untwirled,0.5106566548347472
0,quantumnas,random_high_untwirled,0.4665065556764602
0,quantumnas,random_high_untwirled,0.5174947381019591
0,quantumnas,random_high_untwirled,0.44756363332271565
0,quantumnas,random_high_untwirled,0.5626727640628814
0,quantumnas,random_high_untwirled,0.5645238459110259
0,quantumnas,random_high_untwirled,0.49791294336318953
0,quantumnas,random_high_untwirled,0.5019657164812087
0,quantumnas,random_high_untwirled,0.543744385242462
0,quantumnas,random_high_untwirled,0.5337551832199096
0,quantumnas,random_high_untwirled,0.561658278107643
0,quantumnas,random_high_untwirled,0.4611717164516448
0,quantumnas,random_high_untwirled,0.5537835061550139
0,quantumnas,random_high_untwirled,0.558229237794876
0,quantumnas,random_high_untwirled,0.5059670060873032
0,quantumnas,random_high_untwirled,0.524759531021118
0,quantumnas,random_high_untwirled,0.5590713322162627
0,quantumnas,random_high_untwirled,0.47261241078376764
0,quantumnas,random_high_untwirled,0.5159651190042496
0,quantumnas,random_high_untwirled,0.5031011253595351
0,quantumnas,random_high_untwirled,0.5328763872385024
0,quantumnas,random_high_untwirled,0.5632973909378052
0,quantumnas,random_high_untwirled,0.4547544419765472
0,quantumnas,random_high_untwirled,0.5707083493471145
0,quantumnas,random_high_untwirled,0.5762930214405059
0,quantumnas,random_high_untwirled,0.4889086335897445
0,quantumnas,random_high_untwirled,0.49137306213378895
0,quantumnas,random_high_untwirled,0.5082269757986068
0,quantumnas,random_high_untwirled,0.5136109888553619
0,quantumnas,random_high_untwirled,0.5148751437664032
0,quantumnas,random_high_untwirled,0.4827440232038498
0,quantumnas,random_high_untwirled,0.5621498227119445
0,quantumnas,random_high_untwirled,0.49234424531459803
0,quantumnas,random_high_untwirled,0.471642181277275
0,quantumnas,random_high_untwirled,0.4835466891527175
0,quantumnas,random_high_untwirled,0.4799778759479522
0,quantumnas,random_high_untwirled,0.5134194344282149
0,quantumnas,random_high_untwirled,0.4938572198152541
0,quantumnas,random_high_untwirled,0.5255154520273208
0,quantumnas,random_high_untwirled,0.477478265762329
0,quantumnas,random_high_untwirled,0.5400849133729935
0,quantumnas,random_high_untwirled,0.5574469119310379
0,quantumnas,random_high_untwirled,0.5167015194892883
0,quantumnas,random_high_untwirled,0.5559115409851073
0,quantumnas,random_high_untwirled,0.5166449844837188
0,quantumnas,random_high_untwirled,0.44887444376945485
0,quantumnas,random_high_untwirled,0.5034318268299102
0,quantumnas,random_high_untwirled,0.49884754419326777
0,quantumnas,random_high_untwirled,0.49760407209396357
0,quantumnas,random_high_untwirled,0.5081827491521834
0,quantumnas,random_high_untwirled,0.4983903467655181
0,vanilla,random_high_mitigated,0.6448517143726348
0,vanilla,random_high_mitigated,0.5422636568546294
0,vanilla,random_high_mitigated,0.5932911336421965
0,vanilla,random_high_mitigated,0.536425232887268
0,vanilla,random_high_mitigated,0.5536980032920836
0,vanilla,random_high_mitigated,0.5515270084142684
0,vanilla,random_high_mitigated,0.5134829133749007
0,vanilla,random_high_mitigated,0.5543605238199233
0,vanilla,random_high_mitigated,0.5009028613567351
0,vanilla,random_high_mitigated,0.5820385515689849
0,vanilla,random_high_mitigated,0.6484168171882628
0,vanilla,random_high_mitigated,0.5078847110271454
0,vanilla,random_high_mitigated,0.5803164243698119
0,vanilla,random_high_mitigated,0.6446855068206786
0,vanilla,random_high_mitigated,0.6037712097167968
0,vanilla,random_high_mitigated,0.5438095480203627
0,vanilla,random_high_mitigated,0.4782044291496276
0,vanilla,random_high_mitigated,0.5617779791355132
0,vanilla,random_high_mitigated,0.5113994628190994
0,vanilla,random_high_mitigated,0.5826542675495147
0,vanilla,random_high_mitigated,0.5047958493232726
0,vanilla,random_high_mitigated,0.5114326924085617
0,vanilla,random_high_mitigated,0.5253455489873885
0,vanilla,random_high_mitigated,0.4927338361740112
0,vanilla,random_high_mitigated,0.5761606991291045
0,vanilla,random_high_mitigated,0.520761176943779
0,vanilla,random_high_mitigated,0.5452297925949096
0,vanilla,random_high_mitigated,0.6119118630886078
0,vanilla,random_high_mitigated,0.6418159902095795
0,vanilla,random_high_mitigated,0.5962412357330321
0,vanilla,random_high_mitigated,0.5924834609031676
0,vanilla,random_high_mitigated,0.5369167327880859
0,vanilla,random_high_mitigated,0.5491337478160857
0,vanilla,random_high_mitigated,0.440090999007225
0,vanilla,random_high_mitigated,0.5191990137100219
0,vanilla,random_high_mitigated,0.6211793720722197
0,vanilla,random_high_mitigated,0.5493342429399489
0,vanilla,random_high_mitigated,0.5681120455265044
0,vanilla,random_high_mitigated,0.5087172538042067
0,vanilla,random_high_mitigated,0.5151861906051635
0,vanilla,random_high_mitigated,0.5197168439626693
0,vanilla,random_high_mitigated,0.6104739904403685
0,vanilla,random_high_mitigated,0.5399507284164428
0,vanilla,random_high_mitigated,0.6616167128086089
0,vanilla,random_high_mitigated,0.5221337974071502
0,vanilla,random_high_mitigated,0.5811562836170195
0,vanilla,random_high_mitigated,0.4694932997226714
0,vanilla,random_high_mitigated,0.6255178153514861
0,vanilla,random_high_mitigated,0.5329960137605666
0,vanilla,random_high_mitigated,0.5226793587207793
0,vanilla,random_high_mitigated,0.4962610602378844
0,vanilla,random_high_mitigated,0.5488258600234985
0,vanilla,random_high_mitigated,0.6448936462402343
0,vanilla,random_high_mitigated,0.5311859250068663
0,vanilla,random_high_mitigated,0.5936750471591948
0,vanilla,random_high_mitigated,0.5444590151309966
0,vanilla,random_high_mitigated,0.5323026031255721
0,vanilla,random_high_mitigated,0.4920040369033813
0,vanilla,random_high_mitigated,0.6362264454364776
0,vanilla,random_high_mitigated,0.5319251120090485
0,vanilla,random_high_mitigated,0.5980605334043502
0,vanilla,random_high_mitigated,0.6199287176132201
0,vanilla,random_high_mitigated,0.620625466108322
0,vanilla,random_high_mitigated,0.5067494809627533
0,robust,random_high_mitigated,0.5147789567708968
0,robust,random_high_mitigated,0.5284208357334137
0,robust,random_high_mitigated,0.5491214096546172
0,robust,random_high_mitigated,0.5153187066316604
0,robust,random_high_mitigated,0.4482837170362472
0,robust,random_high_mitigated,0.5189492255449294
0,robust,random_high_mitigated,0.4807137548923492
0,robust,random_high_mitigated,0.5397238135337828
0,robust,random_high_mitigated,0.5249229073524475
0,robust,random_high_mitigated,0.5251407176256179
