clean_energy,worst_energy,hf,fci,method
0.0816049465308079,-0.3163324783123716,-1.116998996754004,-1.1373060357533997,RL
-0.023235913075449907,-0.3163324783123717,-1.116998996754004,-1.1373060357533997,RL
-1.137306809425354,-1.084970474243164,-1.116998996754004,-1.1373060357533997,HEA adversarial
-1.1373071670532227,-1.0849708318710327,-1.116998996754004,-1.1373060357533997,HEA adversarial
