run_idx,circuit_type,attacked_fidelity
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,vanilla,0.9606831222772597
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
0,robust,0.9703535437583921
