run_idx,circuit_type,attacked_fidelity
0,vanilla,0.8496030569076538
0,vanilla,0.8073277473449707
0,vanilla,0.8890740871429443
0,vanilla,0.8624556660652161
0,vanilla,0.7999588251113892
0,vanilla,0.9468115568161011
0,vanilla,0.8570435047149658
0,vanilla,0.8569339513778687
0,vanilla,0.93641597032547
0,vanilla,0.9350960850715637
0,vanilla,0.9474952220916748
0,vanilla,0.9163839221000671
0,vanilla,0.965326189994812
0,vanilla,0.8308005332946777
0,vanilla,0.9277817606925964
0,vanilla,0.9418845772743225
0,vanilla,0.846343994140625
0,vanilla,0.9019201397895813
0,vanilla,0.8467826247215271
0,vanilla,0.8555506467819214
0,vanilla,0.8530941605567932
0,vanilla,0.9007408618927002
0,vanilla,0.7745842337608337
0,vanilla,0.9358245730400085
0,vanilla,0.873004674911499
0,vanilla,0.8702641129493713
0,vanilla,0.7802342176437378
0,vanilla,0.770150363445282
0,vanilla,0.7814655900001526
0,vanilla,0.7973902225494385
0,vanilla,0.7864684462547302
0,vanilla,0.8596524596214294
0,robust,0.8897873759269714
0,robust,0.9229206442832947
0,robust,0.8556252717971802
0,robust,0.967200517654419
0,robust,0.8659094572067261
0,robust,0.9607694149017334
0,robust,0.8062037229537964
0,robust,0.813392698764801
0,robust,0.9814944863319397
0,robust,0.9684424996376038
0,robust,0.9071773290634155
0,robust,0.9716931581497192
0,robust,0.9665353894233704
0,robust,0.8507068157196045
0,robust,0.8816551566123962
0,robust,0.963960587978363
0,robust,0.8922727704048157
0,robust,0.8687088489532471
0,robust,0.8135036826133728
0,robust,0.856743574142456
0,robust,0.8687088489532471
0,robust,0.986078679561615
0,robust,0.9652298092842102
0,robust,0.9867376089096069
0,robust,0.9544978141784668
0,robust,0.9684424996376038
0,robust,0.784993052482605
0,robust,0.9349950551986694
0,robust,0.8815994262695312
0,robust,0.9349950551986694
0,robust,0.85161954164505
0,robust,0.8507068157196045
