group,run,seed,noise_family,attack_budget,noise_rate,circuit_path,variant,clean_fidelity,attacked_mean,attacked_std,attacked_min,attacked_max,n_attacks_evaluated
adversarial,adversarial,,amplitude_damping,1,0.05,results/ghz_4_new/adversarial/circuit_robust.json,untwirled,0.9999997764825819,0.9738174262973995,0.018684844735773195,0.9506247788667677,0.9999997764825819,9
adversarial,adversarial,,amplitude_damping,1,0.05,results/ghz_4_new/adversarial/circuit_robust.json,twirled,0.9999997764825819,0.8013867139816284,0.0,0.8013867139816284,0.8013867139816284,9
adversarial,adversarial,,amplitude_damping,3,0.05,results/ghz_4_new/adversarial/circuit_robust.json,untwirled,0.9999997764825819,0.9351825337111949,0.02868462999926307,0.8631162792444228,0.9999997764825819,100
adversarial,adversarial,,amplitude_damping,3,0.05,results/ghz_4_new/adversarial/circuit_robust.json,twirled,0.9999997764825819,0.8013867139816284,0.0,0.8013867139816284,0.8013867139816284,100
adversarial,adversarial,,coherent_overrotation,1,0.05,results/ghz_4_new/adversarial/circuit_robust.json,untwirled,0.9999997764825819,0.9891065491570364,0.009889537004074016,0.9755279570817945,0.9999997466802596,9
adversarial,adversarial,,coherent_overrotation,3,0.05,results/ghz_4_new/adversarial/circuit_robust.json,untwirled,0.9999997764825819,0.9388816083967686,0.04125196317328092,0.8535529822111129,0.9999997466802596,100
adversarial,adversarial,,depolarizing,1,0.05,results/ghz_4_new/adversarial/circuit_robust.json,untwirled,0.9999997764825819,0.9362959961096444,0.025265404536082867,0.9027774482965467,0.9666663557291029,9
adversarial,adversarial,,depolarizing,3,0.05,results/ghz_4_new/adversarial/circuit_robust.json,untwirled,0.9999997764825819,0.8476762136816979,0.04584865524232266,0.7648775428533552,0.9666663557291029,100
adversarial,adversarial,,readout,1,0.05,results/ghz_4_new/adversarial/circuit_robust.json,untwirled,0.9999997764825819,0.9347219500276776,0.03196017412421729,0.9024996161460875,0.9999997466802596,9
adversarial,adversarial,,readout,3,0.05,results/ghz_4_new/adversarial/circuit_robust.json,untwirled,0.9999997764825819,0.8442136792838574,0.052024842528770335,0.7372350990772245,0.9999997466802596,100
adversarial,adversarial,seed_0,amplitude_damping,1,0.05,results/ghz_4_new/adversarial/seed_0/circuit_robust.json,untwirled,0.9999997764825819,0.9738174262973995,0.018684844735773195,0.9506247788667677,0.9999997764825819,9
adversarial,adversarial,seed_0,amplitude_damping,1,0.05,results/ghz_4_new/adversarial/seed_0/circuit_robust.json,twirled,0.9999997764825819,0.8013867139816284,0.0,0.8013867139816284,0.8013867139816284,9
adversarial,adversarial,seed_0,amplitude_damping,3,0.05,results/ghz_4_new/adversarial/seed_0/circuit_robust.json,untwirled,0.9999997764825819,0.9344177798926829,0.029956437269994054,0.8631162792444228,0.9999997764825819,100
adversarial,adversarial,seed_0,amplitude_damping,3,0.05,results/ghz_4_new/adversarial/seed_0/circuit_robust.json,twirled,0.9999997764825819,0.8013867139816284,0.0,0.8013867139816284,0.8013867139816284,100
adversarial,adversarial,seed_0,coherent_overrotation,1,0.05,results/ghz_4_new/adversarial/seed_0/circuit_robust.json,untwirled,0.9999997764825819,0.9891065491570364,0.009889537004074016,0.9755279570817945,0.9999997466802596,9
adversarial,adversarial,seed_0,coherent_overrotation,3,0.05,results/ghz_4_new/adversarial/seed_0/circuit_robust.json,untwirled,0.9999997764825819,0.9371736890077591,0.045037800864909196,0.7938922196626662,0.9999997466802596,100
adversarial,adversarial,seed_0,depolarizing,1,0.05,results/ghz_4_new/adversarial/seed_0/circuit_robust.json,untwirled,0.9999997764825819,0.9362959961096444,0.025265404536082867,0.9027774482965467,0.9666663557291029,9
adversarial,adversarial,seed_0,depolarizing,3,0.05,results/ghz_4_new/adversarial/seed_0/circuit_robust.json,untwirled,0.9999997764825819,0.8486255931854246,0.046092591386757246,0.7390227913856505,0.9666663557291029,100
adversarial,adversarial,seed_0,readout,1,0.05,results/ghz_4_new/adversarial/seed_0/circuit_robust.json,untwirled,0.9999997764825819,0.9347219500276776,0.03196017412421729,0.9024996161460875,0.9999997466802596,9
adversarial,adversarial,seed_0,readout,3,0.05,results/ghz_4_new/adversarial/seed_0/circuit_robust.json,untwirled,0.9999997764825819,0.8428149424493313,0.05419094326779154,0.7372350990772245,0.9999997466802596,100
adversarial,adversarial,seed_1,amplitude_damping,1,0.05,results/ghz_4_new/adversarial/seed_1/circuit_robust.json,untwirled,0.9435447454452514,0.93049204988139,0.018579085152850013,0.8970718681812285,0.9454113245010375,14
adversarial,adversarial,seed_1,amplitude_damping,1,0.05,results/ghz_4_new/adversarial/seed_1/circuit_robust.json,twirled,0.9435447454452514,0.7833780646324157,1.1102230246251565e-16,0.7833780646324155,0.7833780646324155,14
adversarial,adversarial,seed_1,amplitude_damping,3,0.05,results/ghz_4_new/adversarial/seed_1/circuit_robust.json,untwirled,0.9435447454452514,0.9081749658286572,0.027093241112526246,0.8544745594263075,0.9454113245010375,100
adversarial,adversarial,seed_1,amplitude_damping,3,0.05,results/ghz_4_new/adversarial/seed_1/circuit_robust.json,twirled,0.9435447454452514,0.7833780646324157,1.1102230246251565e-16,0.7833780646324155,0.7833780646324155,100
