group,run,seed,noise_family,attack_budget,noise_rate,circuit_path,variant,clean_fidelity,attacked_mean,attacked_std,attacked_min,attacked_max,n_attacks_evaluated
adversarial,adversarial,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.975165499250094,0.021642055988897544,0.9499998688697814,0.9999999403953551,15
adversarial,adversarial,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/adversarial/circuit_robust.json,twirled,0.9999999403953551,0.707745000720024,0.0,0.707745000720024,0.707745000720024,15
adversarial,adversarial,seed_0,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/adversarial/seed_0/circuit_robust.json,untwirled,0.9999999403953551,0.975165499250094,0.021642055988897544,0.9499998688697814,0.9999999403953551,15
adversarial,adversarial,seed_0,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/adversarial/seed_0/circuit_robust.json,twirled,0.9999999403953551,0.707745000720024,0.0,0.707745000720024,0.707745000720024,15
adversarial,adversarial,seed_1,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/adversarial/seed_1/circuit_robust.json,untwirled,0.9999999403953551,0.9649731814861296,0.020621219829794313,0.9499998688697814,0.9999999403953551,6
adversarial,adversarial,seed_1,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/adversarial/seed_1/circuit_robust.json,twirled,0.9999999403953551,0.8155819624662398,1.1102230246251565e-16,0.8155819624662397,0.8155819624662397,6
adversarial,adversarial,seed_2,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/adversarial/seed_2/circuit_robust.json,untwirled,0.9999999403953551,0.9599598199129104,0.015809800253047044,0.9506248831748961,0.9873396307229994,4
adversarial,adversarial,seed_2,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/adversarial/seed_2/circuit_robust.json,twirled,0.9999999403953551,0.8555403053760526,0.0,0.8555403053760526,0.8555403053760526,4
adversarial,adversarial,seed_3,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/adversarial/seed_3/circuit_robust.json,untwirled,0.9999999403953551,0.9842905124028523,0.019339038600222107,0.9506248831748961,0.9999999403953551,15
adversarial,adversarial,seed_3,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/adversarial/seed_3/circuit_robust.json,twirled,0.9999999403953551,0.8008560389280318,0.0,0.8008560389280318,0.8008560389280318,15
adversarial,adversarial,seed_4,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/adversarial/seed_4/circuit_robust.json,untwirled,0.9999999403953551,0.984885952538914,0.0194240924303993,0.9506248831748961,0.9999999403953551,18
adversarial,adversarial,seed_4,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/adversarial/seed_4/circuit_robust.json,twirled,0.9999999403953551,0.7687651813030241,0.0,0.7687651813030241,0.7687651813030241,18
adversarial,compare,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/compare/run_0/circuit_robust.json,untwirled,0.9999999403953551,0.975165499250094,0.021642055988897544,0.9499998688697814,0.9999999403953551,15
adversarial,compare,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/compare/run_0/circuit_robust.json,twirled,0.9999999403953551,0.707745000720024,0.0,0.707745000720024,0.707745000720024,15
adversarial,compare,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/compare/run_1/circuit_robust.json,untwirled,0.9999999403953551,0.9649731814861296,0.020621219829794313,0.9499998688697814,0.9999999403953551,6
adversarial,compare,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/compare/run_1/circuit_robust.json,twirled,0.9999999403953551,0.8155819624662398,1.1102230246251565e-16,0.8155819624662397,0.8155819624662397,6
adversarial,compare,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/compare/run_2/circuit_robust.json,untwirled,0.9999999403953551,0.9599598199129104,0.015809800253047044,0.9506248831748961,0.9873396307229994,4
adversarial,compare,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/compare/run_2/circuit_robust.json,twirled,0.9999999403953551,0.8555403053760526,0.0,0.8555403053760526,0.8555403053760526,4
adversarial,compare,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/compare/run_3/circuit_robust.json,untwirled,0.9999999403953551,0.9842905124028523,0.019339038600222107,0.9506248831748961,0.9999999403953551,15
adversarial,compare,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/compare/run_3/circuit_robust.json,twirled,0.9999999403953551,0.8008560389280318,0.0,0.8008560389280318,0.8008560389280318,15
adversarial,compare,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/compare/run_4/circuit_robust.json,untwirled,0.9999999403953551,0.984885952538914,0.0194240924303993,0.9506248831748961,0.9999999403953551,18
adversarial,compare,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/compare/run_4/circuit_robust.json,twirled,0.9999999403953551,0.7687651813030241,0.0,0.7687651813030241,0.7687651813030241,18
quantumnas,quantumnas,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/quantumnas/circuit_quantumnas.json,untwirled,0.9999998807907102,0.9653108013527733,0.02201030164491279,0.9414333105087279,0.9999998807907102,14
quantumnas,quantumnas,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/run_20251210-111731/quantumnas/circuit_quantumnas.json,twirled,0.9999998807907102,0.6248812526464461,0.0,0.6248812526464461,0.6248812526464461,14
