run_idx,circuit_type,attacked_fidelity
0,vanilla,0.6874253973364828
0,vanilla,0.6822753697633742
0,vanilla,0.6807284578680991
0,vanilla,0.6754376962780951
0,vanilla,0.6834652796387671
0,vanilla,0.6925848275423049
0,vanilla,0.6782168969511985
0,vanilla,0.65762460231781
0,vanilla,0.666054807603359
0,vanilla,0.6687388494610785
0,vanilla,0.6641478165984152
0,vanilla,0.6839843690395355
0,vanilla,0.6823065578937529
0,vanilla,0.667355254292488
0,vanilla,0.6412687748670577
0,vanilla,0.6593789011240004
0,vanilla,0.6751547157764434
0,vanilla,0.6553748846054076
0,vanilla,0.6748561114072799
0,vanilla,0.6597925499081612
0,vanilla,0.6941930353641509
0,vanilla,0.6581598296761512
0,vanilla,0.68335472792387
0,vanilla,0.6449517160654067
0,vanilla,0.6830253899097442
0,vanilla,0.6746489256620407
0,vanilla,0.6813322007656096
0,vanilla,0.6808897554874419
0,vanilla,0.6615013927221297
0,vanilla,0.6648240089416502
0,vanilla,0.6709577217698095
0,vanilla,0.667649060487747
0,robust,0.9563401639461514
0,robust,0.9499957859516143
0,robust,0.9563508033752439
0,robust,0.9828101992607116
0,robust,0.9519182145595549
0,robust,0.9264044463634489
0,robust,0.9639605283737183
0,robust,0.9614639282226561
0,robust,0.9601149857044218
0,robust,0.9788901209831237
0,robust,0.9841020107269285
0,robust,0.9463274478912352
0,robust,0.9946749210357665
0,robust,0.9588398635387418
0,robust,0.9575823545455932
0,robust,0.9368204474449154
0,robust,0.9646530747413634
0,robust,0.9544922709465025
0,robust,0.9506026208400723
0,robust,0.9749107658863067
0,robust,0.9563352465629577
0,robust,0.967211365699768
0,robust,0.9608231782913207
0,robust,0.9600814580917356
0,robust,0.9763037860393522
0,robust,0.946276307106018
0,robust,0.9736782908439635
0,robust,0.9834575951099394
0,robust,0.9568700790405271
0,robust,0.975631386041641
0,robust,0.9614518880844116
0,robust,0.9665680825710296
