run_idx,circuit_type,attack_mode,attacked_fidelity,gate_count
0,vanilla,random_high_untwirled,0.5424122810363768,15
0,vanilla,random_high_untwirled,0.5917834192514418,15
0,vanilla,random_high_untwirled,0.5795377790927887,15
0,vanilla,random_high_untwirled,0.5293141156435013,15
0,vanilla,random_high_untwirled,0.597729593515396,15
0,vanilla,random_high_untwirled,0.5455382019281387,15
0,vanilla,random_high_untwirled,0.5957655012607573,15
0,vanilla,random_high_untwirled,0.6159293800592421,15
0,vanilla,random_high_untwirled,0.6063716858625411,15
0,vanilla,random_high_untwirled,0.6132790893316268,15
0,vanilla,random_high_untwirled,0.6180829852819443,15
0,vanilla,random_high_untwirled,0.5753793716430663,15
0,vanilla,random_high_untwirled,0.6245523095130919,15
0,vanilla,random_high_untwirled,0.5566138625144957,15
0,vanilla,random_high_untwirled,0.6150682866573334,15
0,vanilla,random_high_untwirled,0.6326297223567962,15
0,vanilla,random_high_untwirled,0.679400086402893,15
0,vanilla,random_high_untwirled,0.6215906143188475,15
0,vanilla,random_high_untwirled,0.6583932638168333,15
0,vanilla,random_high_untwirled,0.6006263345479964,15
0,vanilla,random_high_untwirled,0.6817359924316405,15
0,vanilla,random_high_untwirled,0.6218315213918685,15
0,vanilla,random_high_untwirled,0.5838395357131957,15
0,vanilla,random_high_untwirled,0.6406018733978271,15
0,vanilla,random_high_untwirled,0.6148986816406249,15
0,vanilla,random_high_untwirled,0.6135216504335402,15
0,vanilla,random_high_untwirled,0.5357583910226821,15
0,vanilla,random_high_untwirled,0.6872669458389281,15
0,vanilla,random_high_untwirled,0.5516362488269805,15
0,vanilla,random_high_untwirled,0.6520061939954758,15
0,vanilla,random_high_untwirled,0.618588700890541,15
0,vanilla,random_high_untwirled,0.5263248533010483,15
0,robust,random_high_untwirled,0.732934072613716,9
0,robust,random_high_untwirled,0.7410836219787597,9
0,robust,random_high_untwirled,0.709503024816513,9
0,robust,random_high_untwirled,0.6498178243637084,9
0,robust,random_high_untwirled,0.7449735701084135,9
0,robust,random_high_untwirled,0.7314507216215133,9
0,robust,random_high_untwirled,0.8224013447761533,9
0,robust,random_high_untwirled,0.7249707877635955,9
0,robust,random_high_untwirled,0.633591502904892,9
0,robust,random_high_untwirled,0.7929138690233228,9
0,robust,random_high_untwirled,0.7526128888130187,9
0,robust,random_high_untwirled,0.7622317075729368,9
0,robust,random_high_untwirled,0.6536704599857328,9
0,robust,random_high_untwirled,0.6649263650178907,9
0,robust,random_high_untwirled,0.6628471165895461,9
0,robust,random_high_untwirled,0.8531475514173507,9
0,robust,random_high_untwirled,0.7913140952587127,9
0,robust,random_high_untwirled,0.7036918848752974,9
0,robust,random_high_untwirled,0.6991683691740035,9
0,robust,random_high_untwirled,0.7839859426021575,9
0,robust,random_high_untwirled,0.7175571322441099,9
0,robust,random_high_untwirled,0.7877274453639982,9
0,robust,random_high_untwirled,0.6774821579456328,9
0,robust,random_high_untwirled,0.6734914183616637,9
0,robust,random_high_untwirled,0.8142057508230207,9
0,robust,random_high_untwirled,0.7098972946405409,9
0,robust,random_high_untwirled,0.704568639397621,9
0,robust,random_high_untwirled,0.7180266976356504,9
0,robust,random_high_untwirled,0.5968322753906249,9
0,robust,random_high_untwirled,0.7526838779449462,9
0,robust,random_high_untwirled,0.7152474373579023,9
0,robust,random_high_untwirled,0.6644524186849593,9
0,quantumnas,random_high_untwirled,0.603259652853012,14
0,quantumnas,random_high_untwirled,0.6996515989303588,14
0,quantumnas,random_high_untwirled,0.6630293428897857,14
0,quantumnas,random_high_untwirled,0.6828371584415435,14
0,quantumnas,random_high_untwirled,0.6340357959270476,14
0,quantumnas,random_high_untwirled,0.6425209343433379,14
0,quantumnas,random_high_untwirled,0.5647259801626204,14
0,quantumnas,random_high_untwirled,0.6809783279895781,14
0,quantumnas,random_high_untwirled,0.6259460151195525,14
0,quantumnas,random_high_untwirled,0.712978333234787,14
0,quantumnas,random_high_untwirled,0.657257318496704,14
0,quantumnas,random_high_untwirled,0.6902321279048919,14
0,quantumnas,random_high_untwirled,0.686827927827835,14
0,quantumnas,random_high_untwirled,0.6820897459983825,14
0,quantumnas,random_high_untwirled,0.7467551231384276,14
0,quantumnas,random_high_untwirled,0.6907191276550293,14
0,quantumnas,random_high_untwirled,0.6349593400955199,14
0,quantumnas,random_high_untwirled,0.7191411852836607,14
0,quantumnas,random_high_untwirled,0.6993757188320159,14
0,quantumnas,random_high_untwirled,0.6653971076011657,14
0,quantumnas,random_high_untwirled,0.6025651097297667,14
0,quantumnas,random_high_untwirled,0.6864426136016843,14
0,quantumnas,random_high_untwirled,0.6033580601215361,14
0,quantumnas,random_high_untwirled,0.6779758930206298,14
0,quantumnas,random_high_untwirled,0.6996781826019286,14
0,quantumnas,random_high_untwirled,0.6545992791652678,14
0,quantumnas,random_high_untwirled,0.6227521300315856,14
0,quantumnas,random_high_untwirled,0.6390394866466521,14
0,quantumnas,random_high_untwirled,0.7238021790981292,14
0,quantumnas,random_high_untwirled,0.7569091022014616,14
0,quantumnas,random_high_untwirled,0.6476359963417052,14
0,quantumnas,random_high_untwirled,0.6227057576179503,14
1,vanilla,random_high_untwirled,0.6207357794046401,14
1,vanilla,random_high_untwirled,0.6813459694385529,14
1,vanilla,random_high_untwirled,0.6462714076042173,14
1,vanilla,random_high_untwirled,0.5479053556919098,14
1,vanilla,random_high_untwirled,0.6997071951627731,14
1,vanilla,random_high_untwirled,0.752160534262657,14
1,vanilla,random_high_untwirled,0.6764024943113326,14
1,vanilla,random_high_untwirled,0.7155516743659971,14
1,vanilla,random_high_untwirled,0.6176286637783049,14
1,vanilla,random_high_untwirled,0.5717486143112182,14
1,vanilla,random_high_untwirled,0.5697745531797408,14
1,vanilla,random_high_untwirled,0.5877274125814437,14
1,vanilla,random_high_untwirled,0.5658653229475021,14
1,vanilla,random_high_untwirled,0.6348853707313536,14
1,vanilla,random_high_untwirled,0.5363531410694121,14
1,vanilla,random_high_untwirled,0.6149320900440214,14
1,vanilla,random_high_untwirled,0.559021309018135,14
1,vanilla,random_high_untwirled,0.5880868285894393,14
1,vanilla,random_high_untwirled,0.6146761029958724,14
1,vanilla,random_high_untwirled,0.7010165154933928,14
1,vanilla,random_high_untwirled,0.6041824221611022,14
1,vanilla,random_high_untwirled,0.6646891236305236,14
1,vanilla,random_high_untwirled,0.5325293987989425,14
1,vanilla,random_high_untwirled,0.5955257117748259,14
1,vanilla,random_high_untwirled,0.6711991578340529,14
1,vanilla,random_high_untwirled,0.6576304882764815,14
1,vanilla,random_high_untwirled,0.6880169808864592,14
