run_idx,circuit_type,attacked_fidelity
0,vanilla,0.9052212238311768
0,vanilla,0.8943468332290649
0,vanilla,0.9023233652114868
0,vanilla,0.9277696013450623
0,vanilla,0.9156547784805298
0,vanilla,0.8851696252822876
0,vanilla,0.8925675749778748
0,vanilla,0.9286961555480957
0,vanilla,0.9158316254615784
0,vanilla,0.9140572547912598
0,vanilla,0.9268531799316406
0,vanilla,0.9016539454460144
0,vanilla,0.9008647799491882
0,vanilla,0.8867014646530151
0,vanilla,0.9020784497261047
0,vanilla,0.8910006880760193
0,vanilla,0.8937424421310425
0,vanilla,0.8936935663223267
0,vanilla,0.9129347801208496
0,vanilla,0.8933954834938049
0,vanilla,0.9113433361053467
0,vanilla,0.9155007004737854
0,vanilla,0.9109227061271667
0,vanilla,0.9239931106567383
0,vanilla,0.8993901014328003
0,vanilla,0.8924341201782227
0,vanilla,0.9095778465270996
0,vanilla,0.9092612862586975
0,vanilla,0.9025201797485352
0,vanilla,0.9092509150505066
0,vanilla,0.9143114686012268
0,vanilla,0.8953576683998108
0,robust,0.9873957633972168
0,robust,0.9658842086791992
0,robust,0.9652032852172852
0,robust,0.9801945686340332
0,robust,0.9512364268302917
0,robust,0.9814684391021729
0,robust,0.9854323863983154
0,robust,0.9691067337989807
0,robust,0.9607611894607544
0,robust,0.9847684502601624
0,robust,0.966505765914917
0,robust,0.9775713682174683
0,robust,0.9632812142372131
0,robust,0.9716396927833557
0,robust,0.9893755316734314
0,robust,0.9633194804191589
0,robust,0.9511945247650146
0,robust,0.9626864194869995
0,robust,0.9536944627761841
0,robust,0.9775040745735168
0,robust,0.9399435520172119
0,robust,0.957604169845581
0,robust,0.9601547718048096
0,robust,0.9449601173400879
0,robust,0.9293376803398132
0,robust,0.9556209444999695
0,robust,0.9782077670097351
0,robust,0.9710822701454163
0,robust,0.9775089621543884
0,robust,0.9814903140068054
0,robust,0.9926877617835999
0,robust,0.9913709759712219
