group,run,seed,noise_family,attack_budget,noise_rate,circuit_path,variant,clean_fidelity,attacked_mean,attacked_std,attacked_min,attacked_max,n_attacks_evaluated
adversarial,adversarial,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.9807875670492647,0.01961827587112146,0.9506248831748961,0.9999999403953551,20
adversarial,adversarial,,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,twirled,0.9999999403953551,0.7117555439472197,0.0,0.7117555439472197,0.7117555439472197,20
adversarial,adversarial,,amplitude_damping,3,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.9418637157976626,0.02848610823719235,0.8820801079273223,0.9999999403953551,100
adversarial,adversarial,,amplitude_damping,3,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,twirled,0.9999999403953551,0.7117555439472197,0.0,0.7117555439472197,0.7117555439472197,100
adversarial,adversarial,,amplitude_damping,5,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.9129199223220348,0.03654672349480199,0.8240920305252073,0.9999999403953551,100
adversarial,adversarial,,amplitude_damping,5,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,twirled,0.9999999403953551,0.7117555439472197,0.0,0.7117555439472197,0.7117555439472197,100
adversarial,adversarial,,coherent_overrotation,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.9917273640632628,0.009723459860412058,0.9755280911922454,0.9999998807907102,20
adversarial,adversarial,,coherent_overrotation,3,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.9570047035813332,0.04018657925183814,0.793892353773117,0.9999997615814207,100
adversarial,adversarial,,coherent_overrotation,5,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.9082292234897613,0.0813333341452576,0.6545081436634063,0.9999995231628416,100
adversarial,adversarial,,depolarizing,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.929749822616577,0.019471790728960083,0.9027776122093197,0.9666665196418761,20
adversarial,adversarial,,depolarizing,3,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.8229231458902359,0.03523530304217952,0.7517457604408263,0.9344442486763,100
adversarial,adversarial,,depolarizing,5,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.7159259358048439,0.045016616638501546,0.6534178555011747,0.9344442486762998,100
adversarial,adversarial,,readout,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.9194998443126676,0.027404391248575327,0.9024997949600218,0.9999998807907102,20
adversarial,adversarial,,readout,3,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.7844534707069396,0.045904156051696024,0.7353115677833555,0.9049998521804808,100
adversarial,adversarial,,readout,5,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/circuit_robust.json,untwirled,0.9999999403953551,0.6883442485332487,0.053469699727510485,0.6029853224754332,0.8597498536109923,100
adversarial,adversarial,seed_0,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/seed_0/circuit_robust.json,untwirled,0.9999999403953551,0.9807875670492647,0.01961827587112146,0.9506248831748961,0.9999999403953551,20
adversarial,adversarial,seed_0,amplitude_damping,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/seed_0/circuit_robust.json,twirled,0.9999999403953551,0.7117555439472197,0.0,0.7117555439472197,0.7117555439472197,20
adversarial,adversarial,seed_0,amplitude_damping,3,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/seed_0/circuit_robust.json,untwirled,0.9999999403953551,0.9488837583363054,0.030051391187303118,0.86311499774456,0.9999999403953551,100
adversarial,adversarial,seed_0,amplitude_damping,3,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/seed_0/circuit_robust.json,twirled,0.9999999403953551,0.7117555439472197,0.0,0.7117555439472197,0.7117555439472197,100
adversarial,adversarial,seed_0,amplitude_damping,5,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/seed_0/circuit_robust.json,untwirled,0.9999999403953551,0.9141772922873497,0.036250521268800684,0.8436639606952665,0.9999999403953551,100
adversarial,adversarial,seed_0,amplitude_damping,5,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/seed_0/circuit_robust.json,twirled,0.9999999403953551,0.7117555439472197,0.0,0.7117555439472197,0.7117555439472197,100
adversarial,adversarial,seed_0,coherent_overrotation,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/seed_0/circuit_robust.json,untwirled,0.9999999403953551,0.9917273640632628,0.009723459860412058,0.9755280911922454,0.9999998807907102,20
adversarial,adversarial,seed_0,coherent_overrotation,3,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/seed_0/circuit_robust.json,untwirled,0.9999999403953551,0.9642337065935134,0.03722280680765527,0.8535530567169188,0.9999998211860656,100
adversarial,adversarial,seed_0,coherent_overrotation,5,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/seed_0/circuit_robust.json,untwirled,0.9999999403953551,0.9129096661508084,0.07611915326864034,0.6545080840587615,0.999999701976776,100
adversarial,adversarial,seed_0,depolarizing,1,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/seed_0/circuit_robust.json,untwirled,0.9999999403953551,0.929749822616577,0.019471790728960083,0.9027776122093197,0.9666665196418761,20
adversarial,adversarial,seed_0,depolarizing,3,0.05,/home/gp.sc.cc.tohoku.ac.jp/jesus/AA/work_dir/quantum-arch-search/results/ghz_5/adversarial/seed_0/circuit_robust.json,untwirled,0.9999999403953551,0.8140116384625435,0.03492021440881859,0.7551443874835967,0.9344442486763,100
