run_idx,circuit_type,attack_mode,attacked_fidelity
0,vanilla,random_high,0.48913277685642237
0,vanilla,random_high,0.5130157023668288
0,vanilla,random_high,0.5413675159215927
0,vanilla,random_high,0.49436667561531056
0,vanilla,random_high,0.5195800513029097
0,vanilla,random_high,0.4961726963520049
0,vanilla,random_high,0.5201155245304107
0,vanilla,random_high,0.5839798897504805
0,robust,random_high,0.8570243120193479
0,robust,random_high,0.8570243120193479
0,robust,random_high,0.8625262081623075
0,robust,random_high,0.9107458293437957
0,robust,random_high,0.9291540384292601
0,robust,random_high,0.8742737472057341
0,robust,random_high,0.862077236175537
0,robust,random_high,0.9290925264358518
0,quantumnas,random_high,0.657840386033058
0,quantumnas,random_high,0.6701003760099409
0,quantumnas,random_high,0.6904513239860534
0,quantumnas,random_high,0.5908422470092772
0,quantumnas,random_high,0.6073198914527892
0,quantumnas,random_high,0.6410942673683165
0,quantumnas,random_high,0.7210384309291838
0,quantumnas,random_high,0.6851925998926162
1,vanilla,random_high,0.5419030040502548
1,vanilla,random_high,0.5502892732620238
1,vanilla,random_high,0.5154316425323485
1,vanilla,random_high,0.5463411957025527
1,vanilla,random_high,0.5612246394157409
1,vanilla,random_high,0.5889441370964049
1,vanilla,random_high,0.6309311687946318
1,vanilla,random_high,0.4982537776231765
1,robust,random_high,0.8583202958106994
1,robust,random_high,0.824418008327484
1,robust,random_high,0.6789796948432921
1,robust,random_high,0.7763052284717559
1,robust,random_high,0.7433184385299682
1,robust,random_high,0.7334342002868651
1,robust,random_high,0.8031466603279113
1,robust,random_high,0.7777456939220427
1,quantumnas,random_high,0.5319622308015822
1,quantumnas,random_high,0.6248054206371306
1,quantumnas,random_high,0.5850313007831572
1,quantumnas,random_high,0.6071504950523376
1,quantumnas,random_high,0.5895111858844756
1,quantumnas,random_high,0.6773139089345931
1,quantumnas,random_high,0.6793111413717269
1,quantumnas,random_high,0.711434081196785
2,vanilla,random_high,0.5578641891479491
2,vanilla,random_high,0.461589828133583
2,vanilla,random_high,0.49446390569210036
2,vanilla,random_high,0.498500496149063
2,vanilla,random_high,0.5748070776462554
2,vanilla,random_high,0.5611330121755599
2,vanilla,random_high,0.5167822092771529
2,vanilla,random_high,0.5297542959451674
2,robust,random_high,0.8240778446197508
2,robust,random_high,0.8343994915485381
2,robust,random_high,0.8628884255886077
2,robust,random_high,0.8180352747440337
2,robust,random_high,0.8924544751644133
2,robust,random_high,0.9108472764492034
2,robust,random_high,0.9417482912540434
2,robust,random_high,0.8751912415027616
2,quantumnas,random_high,0.5866729021072387
2,quantumnas,random_high,0.6139243096113204
2,quantumnas,random_high,0.6253104358911513
2,quantumnas,random_high,0.668876752257347
2,quantumnas,random_high,0.6184218525886535
2,quantumnas,random_high,0.6065068393945693
2,quantumnas,random_high,0.66671347618103
2,quantumnas,random_high,0.5669620484113691
3,vanilla,random_high,0.4594602584838866
3,vanilla,random_high,0.48995265364646895
3,vanilla,random_high,0.5638837665319442
3,vanilla,random_high,0.5861535221338271
3,vanilla,random_high,0.509414717555046
3,vanilla,random_high,0.52341690659523
3,vanilla,random_high,0.4441448599100112
3,vanilla,random_high,0.5121398270130156
3,robust,random_high,0.8416819572448729
3,robust,random_high,0.808480143547058
3,robust,random_high,0.8018565177917478
3,robust,random_high,0.8352474868297576
3,robust,random_high,0.8405284583568571
3,robust,random_high,0.7311702072620391
3,robust,random_high,0.7560506761074065
3,robust,random_high,0.8244241774082184
3,quantumnas,random_high,0.6697888225317
3,quantumnas,random_high,0.672756716609001
3,quantumnas,random_high,0.6762232184410094
3,quantumnas,random_high,0.6658234745264051
3,quantumnas,random_high,0.6881046891212462
3,quantumnas,random_high,0.6367113292217254
3,quantumnas,random_high,0.6171435564756392
3,quantumnas,random_high,0.6051286756992339
4,vanilla,random_high,0.5359675288200377
4,vanilla,random_high,0.4670713543891906
4,vanilla,random_high,0.541532590985298
4,vanilla,random_high,0.5633323043584822
4,vanilla,random_high,0.5034745931625365
4,vanilla,random_high,0.6272518336772918
4,vanilla,random_high,0.5792462676763533
4,vanilla,random_high,0.5769040137529372
4,robust,random_high,0.8290987312793732
4,robust,random_high,0.8515966534614561
4,robust,random_high,0.8349021375179289
4,robust,random_high,0.8458875119686124
4,robust,random_high,0.8508135974407195
4,robust,random_high,0.8072154223918914
4,robust,random_high,0.8694033324718473
4,robust,random_high,0.8868635296821592
4,quantumnas,random_high,0.6920773535966872
4,quantumnas,random_high,0.6035681217908858
4,quantumnas,random_high,0.6888581216335294
4,quantumnas,random_high,0.617702767252922
4,quantumnas,random_high,0.6693688631057738
4,quantumnas,random_high,0.6644467562437056
4,quantumnas,random_high,0.6394177824258802
4,quantumnas,random_high,0.6766678094863889
0,vanilla,amplitude_damping,0.7721242755651472
0,vanilla,amplitude_damping,0.7721242755651472
0,vanilla,amplitude_damping,0.7721242755651472
0,vanilla,amplitude_damping,0.7721242755651472
0,vanilla,amplitude_damping,0.7721242755651472
0,vanilla,amplitude_damping,0.7721242755651472
0,vanilla,amplitude_damping,0.7721242755651472
0,vanilla,amplitude_damping,0.7721242755651472
0,robust,amplitude_damping,0.8963911235332487
0,robust,amplitude_damping,0.8963911235332487
0,robust,amplitude_damping,0.8963911235332487
0,robust,amplitude_damping,0.8963911235332487
0,robust,amplitude_damping,0.8963911235332487
0,robust,amplitude_damping,0.8963911235332487
0,robust,amplitude_damping,0.8963911235332487
0,robust,amplitude_damping,0.8963911235332487
0,quantumnas,amplitude_damping,0.6358075737953185
0,quantumnas,amplitude_damping,0.6358075737953185
0,quantumnas,amplitude_damping,0.6358075737953185
0,quantumnas,amplitude_damping,0.6358075737953185
0,quantumnas,amplitude_damping,0.6358075737953185
0,quantumnas,amplitude_damping,0.6358075737953185
0,quantumnas,amplitude_damping,0.6358075737953185
