run_idx,circuit_type,attacked_fidelity
0,vanilla,0.8920417428016663
0,vanilla,0.9131937026977539
0,vanilla,0.9095010161399841
0,vanilla,0.8783506155014038
0,vanilla,0.8775342702865601
0,vanilla,0.9107617139816284
0,vanilla,0.8964579105377197
0,vanilla,0.8907495141029358
0,vanilla,0.933894157409668
0,vanilla,0.9231427311897278
0,vanilla,0.8978511095046997
0,vanilla,0.897162914276123
0,vanilla,0.9261596202850342
0,vanilla,0.907218337059021
0,vanilla,0.9074357748031616
0,vanilla,0.9086087346076965
0,vanilla,0.904170036315918
0,vanilla,0.8974846005439758
0,vanilla,0.8929296731948853
0,vanilla,0.9100466966629028
0,vanilla,0.9045242071151733
0,vanilla,0.8981331586837769
0,vanilla,0.8993842005729675
0,vanilla,0.9053606986999512
0,vanilla,0.8993958830833435
0,vanilla,0.8777468204498291
0,vanilla,0.8679800629615784
0,vanilla,0.9029536843299866
0,vanilla,0.8919930458068848
0,vanilla,0.8972669243812561
0,vanilla,0.8925464153289795
0,vanilla,0.8837244510650635
0,robust,0.9795331954956055
0,robust,0.9507848620414734
0,robust,0.9511781334877014
0,robust,0.9533974528312683
0,robust,0.9527790546417236
0,robust,0.9811646342277527
0,robust,0.9629418253898621
0,robust,0.9572064876556396
0,robust,0.985100269317627
0,robust,0.9831335544586182
0,robust,0.9521350264549255
0,robust,0.9671683311462402
0,robust,0.9703755378723145
0,robust,0.989044725894928
0,robust,0.9940133690834045
0,robust,0.9626404047012329
0,robust,0.9587713479995728
0,robust,0.9847596883773804
0,robust,0.99268639087677
0,robust,0.9716614484786987
0,robust,0.9792069792747498
0,robust,0.9591193795204163
0,robust,0.9701103568077087
0,robust,0.9604172706604004
0,robust,0.9616875648498535
0,robust,0.946418285369873
0,robust,0.9847676157951355
0,robust,0.97163987159729
0,robust,0.9495394825935364
0,robust,0.9492934346199036
0,robust,0.9847596883773804
0,robust,0.9716721177101135
