method,variant,noise_family,rate,energy,seed
Architect adversarial,mitigated,coherent_overrotation,0.01,0.7217360989185738,0
Architect adversarial,mitigated,coherent_overrotation,0.02,0.8743721472265524,0
Architect adversarial,mitigated,coherent_overrotation,0.05,0.22771237574341682,0
Architect adversarial,mitigated,coherent_overrotation,0.1,0.17302272415823614,0
Architect adversarial,mitigated,readout,0.0,-0.30727061874194145,0
Architect adversarial,mitigated,readout,0.01,0.8415741620778513,0
Architect adversarial,mitigated,readout,0.02,-0.4358927754036137,0
Architect adversarial,mitigated,readout,0.05,-0.5304960745373908,0
Architect adversarial,mitigated,readout,0.1,1.3416302184024038,0
Architect adversarial,untwirled,depolarizing,0.0,-0.5245958290032078,1
Architect adversarial,untwirled,depolarizing,0.01,-0.5245958290032074,1
Architect adversarial,untwirled,depolarizing,0.02,-0.5245958290032076,1
Architect adversarial,untwirled,depolarizing,0.05,-0.5245958290032078,1
Architect adversarial,untwirled,depolarizing,0.1,-0.5245958290032077,1
Architect adversarial,untwirled,amplitude_damping,0.0,-0.5245958290032076,1
Architect adversarial,untwirled,amplitude_damping,0.01,-0.5245958290032076,1
Architect adversarial,untwirled,amplitude_damping,0.02,-0.5245958290032076,1
Architect adversarial,untwirled,amplitude_damping,0.05,-0.5245958290032078,1
Architect adversarial,untwirled,amplitude_damping,0.1,-0.5245958290032074,1
Architect adversarial,untwirled,coherent_overrotation,0.0,-0.5245958290032076,1
Architect adversarial,untwirled,coherent_overrotation,0.01,-0.5245958290032077,1
Architect adversarial,untwirled,coherent_overrotation,0.02,-0.5245958290032076,1
Architect adversarial,untwirled,coherent_overrotation,0.05,-0.5245958290032078,1
Architect adversarial,untwirled,coherent_overrotation,0.1,-0.5245958290032073,1
Architect adversarial,untwirled,readout,0.0,-0.5245958290032077,1
Architect adversarial,untwirled,readout,0.01,-0.5245958290032076,1
Architect adversarial,untwirled,readout,0.02,-0.5245958290032078,1
Architect adversarial,untwirled,readout,0.05,-0.22401724953314925,1
Architect adversarial,untwirled,readout,0.1,-0.5245958290032077,1
Architect adversarial,mitigated,depolarizing,0.0,-0.5245958290032068,1
Architect adversarial,mitigated,depolarizing,0.01,-0.5245958290032068,1
Architect adversarial,mitigated,depolarizing,0.02,-0.5304960745373908,1
Architect adversarial,mitigated,depolarizing,0.05,-0.5304960745373908,1
Architect adversarial,mitigated,depolarizing,0.1,-0.5304960745373908,1
Architect adversarial,mitigated,amplitude_damping,0.0,-0.5245958290032068,1
Architect adversarial,mitigated,amplitude_damping,0.01,-0.5245958290032068,1
Architect adversarial,mitigated,amplitude_damping,0.02,0.5100506025673472,1
Architect adversarial,mitigated,amplitude_damping,0.05,-0.5304960745373908,1
Architect adversarial,mitigated,amplitude_damping,0.1,-0.5304960745373908,1
Architect adversarial,mitigated,coherent_overrotation,0.0,-0.5245958290032068,1
Architect adversarial,mitigated,coherent_overrotation,0.01,-0.5245958290032068,1
Architect adversarial,mitigated,coherent_overrotation,0.02,-0.524595829003207,1
Architect adversarial,mitigated,coherent_overrotation,0.05,-0.5245958290032073,1
Architect adversarial,mitigated,coherent_overrotation,0.1,-0.524595829003207,1
Architect adversarial,mitigated,readout,0.0,-0.5245958290032068,1
Architect adversarial,mitigated,readout,0.01,0.3645770667129792,1
Architect adversarial,mitigated,readout,0.02,0.03975677003527637,1
Architect adversarial,mitigated,readout,0.05,-0.013408278702471617,1
Architect adversarial,mitigated,readout,0.1,3.470235256918923,1
Architect adversarial,untwirled,depolarizing,0.0,-0.5245958290032078,2
Architect adversarial,untwirled,depolarizing,0.01,-0.5245958290032078,2
Architect adversarial,untwirled,depolarizing,0.02,-0.5245958290032078,2
Architect adversarial,untwirled,depolarizing,0.05,-0.5245958290032078,2
Architect adversarial,untwirled,depolarizing,0.1,-0.23271598892282302,2
Architect adversarial,untwirled,amplitude_damping,0.0,-0.5245958290032078,2
Architect adversarial,untwirled,amplitude_damping,0.01,-0.5245958290032077,2
Architect adversarial,untwirled,amplitude_damping,0.02,-0.5245958290032076,2
Architect adversarial,untwirled,amplitude_damping,0.05,-0.5245958290032076,2
Architect adversarial,untwirled,amplitude_damping,0.1,-0.5245958290032076,2
Architect adversarial,untwirled,coherent_overrotation,0.0,-0.5245958290032074,2
Architect adversarial,untwirled,coherent_overrotation,0.01,-0.5245958290032076,2
Architect adversarial,untwirled,coherent_overrotation,0.02,-0.5245958290032076,2
Architect adversarial,untwirled,coherent_overrotation,0.05,-0.5245958290032077,2
Architect adversarial,untwirled,coherent_overrotation,0.1,-0.5245958290032076,2
Architect adversarial,untwirled,readout,0.0,-0.5245958290032078,2
Architect adversarial,untwirled,readout,0.01,-0.5245958290032078,2
Architect adversarial,untwirled,readout,0.02,-0.22401724953314908,2
Architect adversarial,untwirled,readout,0.05,-0.5245958290032078,2
Architect adversarial,untwirled,readout,0.1,-0.22401724953314917,2
Architect adversarial,mitigated,depolarizing,0.0,0.5638438106404123,2
Architect adversarial,mitigated,depolarizing,0.01,0.5525170878212777,2
Architect adversarial,mitigated,depolarizing,0.02,0.13688131089002917,2
Architect adversarial,mitigated,depolarizing,0.05,0.4309497437849271,2
Architect adversarial,mitigated,depolarizing,0.1,0.8307794049639852,2
Architect adversarial,mitigated,amplitude_damping,0.0,0.45695955567399493,2
Architect adversarial,mitigated,amplitude_damping,0.01,-0.5304960745373908,2
Architect adversarial,mitigated,amplitude_damping,0.02,0.3048024992997704,2
Architect adversarial,mitigated,amplitude_damping,0.05,0.03132046736292135,2
Architect adversarial,mitigated,amplitude_damping,0.1,0.9062702612445193,2
Architect adversarial,mitigated,coherent_overrotation,0.0,0.036952557599602184,2
Architect adversarial,mitigated,coherent_overrotation,0.01,-0.5304960745373908,2
Architect adversarial,mitigated,coherent_overrotation,0.02,-0.500058412620066,2
Architect adversarial,mitigated,coherent_overrotation,0.05,0.32852863955468464,2
Architect adversarial,mitigated,coherent_overrotation,0.1,0.287633319852215,2
Architect adversarial,mitigated,readout,0.0,-0.5304960745373908,2
Architect adversarial,mitigated,readout,0.01,0.6242948443454099,2
Architect adversarial,mitigated,readout,0.02,0.8035317025509222,2
Architect adversarial,mitigated,readout,0.05,0.16692334998527045,2
Architect adversarial,mitigated,readout,0.1,0.8135961165083333,2
Architect adversarial,untwirled,depolarizing,0.0,-0.5245958290032078,3
Architect adversarial,untwirled,depolarizing,0.01,-0.5245958290032077,3
Architect adversarial,untwirled,depolarizing,0.02,-0.5245958290032077,3
Architect adversarial,untwirled,depolarizing,0.05,-0.5245958290032077,3
Architect adversarial,untwirled,depolarizing,0.1,-0.232715988922823,3
Architect adversarial,untwirled,amplitude_damping,0.0,-0.5245958290032077,3
Architect adversarial,untwirled,amplitude_damping,0.01,-0.5245958290032077,3
Architect adversarial,untwirled,amplitude_damping,0.02,-0.5245958290032074,3
Architect adversarial,untwirled,amplitude_damping,0.05,-0.5245958290032078,3
Architect adversarial,untwirled,amplitude_damping,0.1,0.6041093690737609,3
Architect adversarial,untwirled,coherent_overrotation,0.0,-0.5245958290032077,3
Architect adversarial,untwirled,coherent_overrotation,0.01,-0.5245958290032076,3
Architect adversarial,untwirled,coherent_overrotation,0.02,-0.5245958290032077,3
Architect adversarial,untwirled,coherent_overrotation,0.05,-0.5245958290032077,3
Architect adversarial,untwirled,coherent_overrotation,0.1,-0.5245958290032076,3
Architect adversarial,untwirled,readout,0.0,-0.5245958290032078,3
Architect adversarial,untwirled,readout,0.01,-0.5245958290032077,3
Architect adversarial,untwirled,readout,0.02,-0.5245958290032078,3
Architect adversarial,untwirled,readout,0.05,0.6041093690737609,3
Architect adversarial,untwirled,readout,0.1,1.066863505193276,3
Architect adversarial,mitigated,depolarizing,0.0,1.4541210418846835,3
Architect adversarial,mitigated,depolarizing,0.01,-0.5304960745373908,3
Architect adversarial,mitigated,depolarizing,0.02,2.87007376268356,3
Architect adversarial,mitigated,depolarizing,0.05,2.8580238098546227,3
Architect adversarial,mitigated,depolarizing,0.1,-0.5304960745373908,3
Architect adversarial,mitigated,amplitude_damping,0.0,1.8670110895735776,3
Architect adversarial,mitigated,amplitude_damping,0.01,-0.19670433828935124,3
Architect adversarial,mitigated,amplitude_damping,0.02,-0.5304960745373908,3
Architect adversarial,mitigated,amplitude_damping,0.05,3.844906927523287,3
Architect adversarial,mitigated,amplitude_damping,0.1,0.7802454233977311,3
Architect adversarial,mitigated,coherent_overrotation,0.0,-0.5304960745373908,3
Architect adversarial,mitigated,coherent_overrotation,0.01,3.6877938250782125,3
Architect adversarial,mitigated,coherent_overrotation,0.02,2.281254732777025,3
Architect adversarial,mitigated,coherent_overrotation,0.05,-0.5304960745373908,3
Architect adversarial,mitigated,coherent_overrotation,0.1,0.6370328518694854,3
Architect adversarial,mitigated,readout,0.0,2.3167892946705293,3
Architect adversarial,mitigated,readout,0.01,1.0418371550943766,3
Architect adversarial,mitigated,readout,0.02,1.3819702351737673,3
Architect adversarial,mitigated,readout,0.05,-0.5304960745373908,3
Architect adversarial,mitigated,readout,0.1,0.6733666108143992,3
Architect adversarial,untwirled,depolarizing,0.0,-0.5245958290032078,4
Architect adversarial,untwirled,depolarizing,0.01,-0.5245958290032078,4
Architect adversarial,untwirled,depolarizing,0.02,0.7050868996908626,4
Architect adversarial,untwirled,depolarizing,0.05,-0.5245958290032078,4
Architect adversarial,untwirled,depolarizing,0.1,-0.5245958290032078,4
Architect adversarial,untwirled,amplitude_damping,0.0,-0.5245958290032078,4
Architect adversarial,untwirled,amplitude_damping,0.01,-0.5245958290032078,4
Architect adversarial,untwirled,amplitude_damping,0.02,-0.5245958290032078,4
Architect adversarial,untwirled,amplitude_damping,0.05,-0.5245958290032074,4
Architect adversarial,untwirled,amplitude_damping,0.1,0.6041093690737609,4
Architect adversarial,untwirled,coherent_overrotation,0.0,-0.5245958290032078,4
Architect adversarial,untwirled,coherent_overrotation,0.01,-0.5245958290032074,4
Architect adversarial,untwirled,coherent_overrotation,0.02,-0.5245958290032076,4
Architect adversarial,untwirled,coherent_overrotation,0.05,-0.5245958290032076,4
Architect adversarial,untwirled,coherent_overrotation,0.1,-0.5245958290032077,4
Architect adversarial,untwirled,readout,0.0,-0.5245958290032078,4
Architect adversarial,untwirled,readout,0.01,-0.5245958290032078,4
Architect adversarial,untwirled,readout,0.02,-0.5245958290032078,4
Architect adversarial,untwirled,readout,0.05,0.6041093690737611,4
Architect adversarial,untwirled,readout,0.1,0.2759714595626757,4
Architect adversarial,mitigated,depolarizing,0.0,-0.5304960745373908,4
Architect adversarial,mitigated,depolarizing,0.01,-0.3562220214180664,4
Architect adversarial,mitigated,depolarizing,0.02,1.4596738252693986,4
Architect adversarial,mitigated,depolarizing,0.05,0.836866078542882,4
Architect adversarial,mitigated,depolarizing,0.1,-0.09765109533319558,4
Architect adversarial,mitigated,amplitude_damping,0.0,0.3939670740880127,4
Architect adversarial,mitigated,amplitude_damping,0.01,1.4587538711234385,4
Architect adversarial,mitigated,amplitude_damping,0.02,0.28738468104781645,4
Architect adversarial,mitigated,amplitude_damping,0.05,-0.5158345550458077,4
Architect adversarial,mitigated,amplitude_damping,0.1,-0.4028853462491548,4
Architect adversarial,mitigated,coherent_overrotation,0.0,-0.5304960745373908,4
Architect adversarial,mitigated,coherent_overrotation,0.01,0.5608623942572549,4
Architect adversarial,mitigated,coherent_overrotation,0.02,0.2887702503626037,4
Architect adversarial,mitigated,coherent_overrotation,0.05,-0.4373476437555132,4
Architect adversarial,mitigated,coherent_overrotation,0.1,-0.4762543168387418,4
Architect adversarial,mitigated,readout,0.0,-0.5304960745373908,4
Architect adversarial,mitigated,readout,0.01,-0.5304960745373908,4
Architect adversarial,mitigated,readout,0.02,-0.30493596349995694,4
Architect adversarial,mitigated,readout,0.05,-0.5304960745373908,4
Architect adversarial,mitigated,readout,0.1,0.12980708615515835,4
