run_idx,circuit_type,attack_mode,attacked_fidelity
0,vanilla,random_high_untwirled,0.4828443825244903
0,vanilla,random_high_untwirled,0.5955383479595183
0,vanilla,random_high_untwirled,0.46569433808326716
0,vanilla,random_high_untwirled,0.5552752166986464
0,vanilla,random_high_untwirled,0.5092912614345549
0,vanilla,random_high_untwirled,0.521270379424095
0,vanilla,random_high_untwirled,0.5789335519075393
0,vanilla,random_high_untwirled,0.6032797992229461
0,vanilla,random_high_untwirled,0.5800478011369704
0,vanilla,random_high_untwirled,0.5381059497594832
0,vanilla,random_high_untwirled,0.6113853454589843
0,vanilla,random_high_untwirled,0.470993161201477
0,vanilla,random_high_untwirled,0.5790394246578215
0,vanilla,random_high_untwirled,0.5921242982149123
0,vanilla,random_high_untwirled,0.5814330577850341
0,vanilla,random_high_untwirled,0.5921511203050613
0,vanilla,random_high_untwirled,0.6009819209575653
0,vanilla,random_high_untwirled,0.5269768238067626
0,vanilla,random_high_untwirled,0.5920023322105407
0,vanilla,random_high_untwirled,0.5326016545295714
0,vanilla,random_high_untwirled,0.5182081907987593
0,vanilla,random_high_untwirled,0.5561645030975341
0,vanilla,random_high_untwirled,0.6332480907440184
0,vanilla,random_high_untwirled,0.49242684245109547
0,vanilla,random_high_untwirled,0.624255508184433
0,vanilla,random_high_untwirled,0.5742152631282805
0,vanilla,random_high_untwirled,0.5505433082580565
0,vanilla,random_high_untwirled,0.5300671458244323
0,vanilla,random_high_untwirled,0.5779946297407149
0,vanilla,random_high_untwirled,0.6484230756759642
0,vanilla,random_high_untwirled,0.5208270847797393
0,vanilla,random_high_untwirled,0.6189609616994856
0,vanilla,random_high_untwirled,0.4789967387914657
0,vanilla,random_high_untwirled,0.5153935104608535
0,vanilla,random_high_untwirled,0.6597362160682677
0,vanilla,random_high_untwirled,0.4971540272235869
0,vanilla,random_high_untwirled,0.5395077019929886
0,vanilla,random_high_untwirled,0.501920387148857
0,vanilla,random_high_untwirled,0.525245428085327
0,vanilla,random_high_untwirled,0.5359096229076383
0,vanilla,random_high_untwirled,0.5221636593341826
0,vanilla,random_high_untwirled,0.5697764456272124
0,vanilla,random_high_untwirled,0.5389067232608794
0,vanilla,random_high_untwirled,0.5871259570121764
0,vanilla,random_high_untwirled,0.5012688487768172
0,vanilla,random_high_untwirled,0.5460648834705352
0,vanilla,random_high_untwirled,0.5809046030044555
0,vanilla,random_high_untwirled,0.48762644827365864
0,vanilla,random_high_untwirled,0.5352387875318526
0,vanilla,random_high_untwirled,0.567756876349449
0,vanilla,random_high_untwirled,0.5625350475311278
0,vanilla,random_high_untwirled,0.5715648382902144
0,vanilla,random_high_untwirled,0.6416919529438018
0,vanilla,random_high_untwirled,0.5903294086456298
0,vanilla,random_high_untwirled,0.6110673993825911
0,vanilla,random_high_untwirled,0.5309940874576567
0,vanilla,random_high_untwirled,0.5919886976480483
0,vanilla,random_high_untwirled,0.5725846290588378
0,vanilla,random_high_untwirled,0.5141496509313582
0,vanilla,random_high_untwirled,0.5395870059728621
0,vanilla,random_high_untwirled,0.4933864474296569
0,vanilla,random_high_untwirled,0.6759309470653533
0,vanilla,random_high_untwirled,0.5294256508350371
0,vanilla,random_high_untwirled,0.5123079121112822
0,robust,random_high_untwirled,0.6461122632026671
0,robust,random_high_untwirled,0.6572568714618681
0,robust,random_high_untwirled,0.6605152189731597
0,robust,random_high_untwirled,0.47311212122440327
0,robust,random_high_untwirled,0.5694347769021987
0,robust,random_high_untwirled,0.5472192019224166
0,robust,random_high_untwirled,0.5943801850080489
0,robust,random_high_untwirled,0.6322157680988311
0,robust,random_high_untwirled,0.509950280189514
0,robust,random_high_untwirled,0.5839873105287551
0,robust,random_high_untwirled,0.520745739340782
0,robust,random_high_untwirled,0.6015564799308776
0,robust,random_high_untwirled,0.554581269621849
0,robust,random_high_untwirled,0.6798212528228759
0,robust,random_high_untwirled,0.5524105876684188
0,robust,random_high_untwirled,0.6011143028736113
0,robust,random_high_untwirled,0.6891598403453826
0,robust,random_high_untwirled,0.5525358170270919
0,robust,random_high_untwirled,0.5974019765853881
0,robust,random_high_untwirled,0.5971378684043883
0,robust,random_high_untwirled,0.6486352384090422
0,robust,random_high_untwirled,0.6144663095474242
0,robust,random_high_untwirled,0.699887454509735
0,robust,random_high_untwirled,0.6468769013881682
0,robust,random_high_untwirled,0.6418461501598357
0,robust,random_high_untwirled,0.6855321526527404
0,robust,random_high_untwirled,0.6050783693790435
0,robust,random_high_untwirled,0.5985485911369323
0,robust,random_high_untwirled,0.6442001461982726
0,robust,random_high_untwirled,0.5363178998231887
0,robust,random_high_untwirled,0.5796973258256911
0,robust,random_high_untwirled,0.6262983679771422
0,robust,random_high_untwirled,0.6976262927055358
0,robust,random_high_untwirled,0.6404174864292143
0,robust,random_high_untwirled,0.5318249464035033
0,robust,random_high_untwirled,0.5404969155788422
0,robust,random_high_untwirled,0.5173752903938292
0,robust,random_high_untwirled,0.5746398270130156
0,robust,random_high_untwirled,0.47364389896392817
0,robust,random_high_untwirled,0.5284541547298431
0,robust,random_high_untwirled,0.6601002812385558
0,robust,random_high_untwirled,0.6739083528518676
0,robust,random_high_untwirled,0.6241921484470366
0,robust,random_high_untwirled,0.7158080935478209
0,robust,random_high_untwirled,0.6414774060249326
0,robust,random_high_untwirled,0.6453689336776732
0,robust,random_high_untwirled,0.6309968233108519
0,robust,random_high_untwirled,0.5679951161146163
0,robust,random_high_untwirled,0.6592884361743926
0,robust,random_high_untwirled,0.5880322754383086
0,robust,random_high_untwirled,0.7058423161506652
0,robust,random_high_untwirled,0.6666125059127805
0,robust,random_high_untwirled,0.6464790403842925
0,robust,random_high_untwirled,0.5559262037277221
0,robust,random_high_untwirled,0.509213700890541
0,robust,random_high_untwirled,0.5946431756019591
0,robust,random_high_untwirled,0.6416122913360595
0,robust,random_high_untwirled,0.6111494600772857
0,robust,random_high_untwirled,0.600408375263214
0,robust,random_high_untwirled,0.5871453583240508
0,robust,random_high_untwirled,0.5389046818017958
0,robust,random_high_untwirled,0.6410811841487885
0,robust,random_high_untwirled,0.5390096157789229
0,robust,random_high_untwirled,0.5714186131954192
0,quantumnas,random_high_untwirled,0.6001202166080473
0,quantumnas,random_high_untwirled,0.6959284245967864
0,quantumnas,random_high_untwirled,0.6270709037780761
0,quantumnas,random_high_untwirled,0.6024810671806334
0,quantumnas,random_high_untwirled,0.6066981554031371
0,quantumnas,random_high_untwirled,0.7366718351840972
0,quantumnas,random_high_untwirled,0.7226196825504301
0,quantumnas,random_high_untwirled,0.7179091870784757
0,quantumnas,random_high_untwirled,0.6775912046432494
0,quantumnas,random_high_untwirled,0.7045299112796782
0,quantumnas,random_high_untwirled,0.7048013508319853
0,quantumnas,random_high_untwirled,0.7027492225170134
0,quantumnas,random_high_untwirled,0.5984829366207122
0,quantumnas,random_high_untwirled,0.7223795652389524
0,quantumnas,random_high_untwirled,0.7513446807861328
0,quantumnas,random_high_untwirled,0.685791879892349
0,quantumnas,random_high_untwirled,0.6855184733867644
0,quantumnas,random_high_untwirled,0.6635776162147521
0,quantumnas,random_high_untwirled,0.6501410901546478
0,quantumnas,random_high_untwirled,0.6143825352191924
0,quantumnas,random_high_untwirled,0.6513849794864655
0,quantumnas,random_high_untwirled,0.752357244491577
0,quantumnas,random_high_untwirled,0.7470774948596953
0,quantumnas,random_high_untwirled,0.6429738998413085
0,quantumnas,random_high_untwirled,0.6956499516963958
0,quantumnas,random_high_untwirled,0.7570794224739074
0,quantumnas,random_high_untwirled,0.7571122348308561
0,quantumnas,random_high_untwirled,0.6615083217620848
0,quantumnas,random_high_untwirled,0.6304883658885955
0,quantumnas,random_high_untwirled,0.6629487574100493
0,quantumnas,random_high_untwirled,0.6476368010044097
0,quantumnas,random_high_untwirled,0.6987196803092955
0,quantumnas,random_high_untwirled,0.6077705919742583
0,quantumnas,random_high_untwirled,0.7231528759002683
0,quantumnas,random_high_untwirled,0.6943519711494445
0,quantumnas,random_high_untwirled,0.6302005946636199
0,quantumnas,random_high_untwirled,0.6644061803817748
0,quantumnas,random_high_untwirled,0.6954967081546782
0,quantumnas,random_high_untwirled,0.6693469583988189
0,quantumnas,random_high_untwirled,0.6051484942436217
0,quantumnas,random_high_untwirled,0.6307637393474578
0,quantumnas,random_high_untwirled,0.7049298882484434
0,quantumnas,random_high_untwirled,0.6630117893218993
0,quantumnas,random_high_untwirled,0.7242823839187621
0,quantumnas,random_high_untwirled,0.7472244501113892
0,quantumnas,random_high_untwirled,0.613409399986267
0,quantumnas,random_high_untwirled,0.6628870964050293
0,quantumnas,random_high_untwirled,0.6057730615139006
0,quantumnas,random_high_untwirled,0.627018481492996
0,quantumnas,random_high_untwirled,0.6907705962657927
0,quantumnas,random_high_untwirled,0.5799536108970642
0,quantumnas,random_high_untwirled,0.6019803583621978
0,quantumnas,random_high_untwirled,0.7331702709197996
0,quantumnas,random_high_untwirled,0.6946329474449157
0,quantumnas,random_high_untwirled,0.6591711044311522
0,quantumnas,random_high_untwirled,0.7178992629051207
0,quantumnas,random_high_untwirled,0.6487578153610228
0,quantumnas,random_high_untwirled,0.6864006519317626
0,quantumnas,random_high_untwirled,0.6549089848995208
0,quantumnas,random_high_untwirled,0.6906310021877288
0,quantumnas,random_high_untwirled,0.6678472459316253
0,quantumnas,random_high_untwirled,0.6908533871173858
0,quantumnas,random_high_untwirled,0.5989646911621093
0,quantumnas,random_high_untwirled,0.6477375626564025
0,vanilla,random_high_mitigated,0.59052936732769
