run_idx,circuit_type,attacked_fidelity
0,vanilla,0.40889903903007496
0,vanilla,0.4073867127299308
0,vanilla,0.4024960249662398
0,vanilla,0.4152717664837836
0,vanilla,0.40536476671695704
0,vanilla,0.41338322311639775
0,vanilla,0.40555465966463083
0,vanilla,0.41069854795932764
0,vanilla,0.40961308777332295
0,vanilla,0.3995479196310043
0,vanilla,0.40851598978042597
0,vanilla,0.3978270590305328
0,vanilla,0.41121276468038553
0,vanilla,0.41093179583549494
0,vanilla,0.4074441343545913
0,vanilla,0.41041177511215204
0,vanilla,0.406155727803707
0,vanilla,0.40928207337856287
0,vanilla,0.40762120485305775
0,vanilla,0.40254827588796604
0,vanilla,0.40831597894430155
0,vanilla,0.4064005985856055
0,vanilla,0.4158131927251815
0,vanilla,0.4046165794134139
0,vanilla,0.4040908366441726
0,vanilla,0.403135560452938
0,vanilla,0.41255150735378254
0,vanilla,0.40764053165912617
0,vanilla,0.40872222185134877
0,vanilla,0.4073073714971541
0,vanilla,0.41176435351371754
0,vanilla,0.39999234676361073
0,robust,0.9753149449825286
0,robust,0.957969158887863
0,robust,0.9749619364738462
0,robust,0.9633925557136533
0,robust,0.9717145860195158
0,robust,0.9589253664016721
0,robust,0.9450101256370543
0,robust,0.9704411923885343
0,robust,0.962426334619522
0,robust,0.9893755316734312
0,robust,0.9837958812713622
0,robust,0.9450310468673705
0,robust,0.9821201264858245
0,robust,0.9581824541091918
0,robust,0.9704242646694182
0,robust,0.957942724227905
0,robust,0.9624189734458921
0,robust,0.9512584805488585
0,robust,0.9672435224056242
0,robust,0.990371912717819
0,robust,0.9717704355716703
0,robust,0.9624150395393369
0,robust,0.9639282226562499
0,robust,0.9589253664016721
0,robust,0.9543862342834473
0,robust,0.9556942284107206
0,robust,0.9499317109584806
0,robust,0.9653037786483764
0,robust,0.9610553383827207
0,robust,0.9594671130180358
0,robust,0.9824877083301543
0,robust,0.9655798375606535
